,delivery_area_id,date,hour,partners_cnt,orders_cnt
29814,392,2021-12-04,20,1,1.0
29815,392,2021-12-04,21,1,1.0
29816,392,2021-12-04,22,1,1.0
29817,392,2021-12-04,23,1,1.0
29818,392,2021-12-05,7,1,1.0
29819,392,2021-12-05,8,1,1.0
29820,392,2021-12-05,9,1,1.0
29821,392,2021-12-05,10,1,1.0
29822,392,2021-12-05,11,1,1.0
29823,392,2021-12-05,12,1,1.0
29824,392,2021-12-05,13,1,1.0
29825,392,2021-12-05,14,1,1.0
29826,392,2021-12-05,15,1,1.0
29827,392,2021-12-05,16,1,1.0
29828,392,2021-12-05,17,1,1.0
29829,392,2021-12-05,18,1,1.0
29830,392,2021-12-05,19,1,1.0
29831,392,2021-12-05,20,1,1.0
29832,392,2021-12-05,21,1,1.0
29833,392,2021-12-05,22,1,1.0
29834,392,2021-12-05,23,1,1.0
29835,392,2021-12-06,7,0,0.0
29836,392,2021-12-06,8,0,0.0
29837,392,2021-12-06,9,0,0.0
29838,392,2021-12-06,10,0,0.0
29839,392,2021-12-06,11,0,0.0
29840,392,2021-12-06,12,0,0.0
29841,392,2021-12-06,13,0,0.0
29842,392,2021-12-06,14,0,0.0
29843,392,2021-12-06,15,0,0.0
29844,392,2021-12-06,16,0,0.0
29845,392,2021-12-06,17,0,0.0
29846,392,2021-12-06,18,0,0.0
29847,392,2021-12-06,19,0,0.0
29848,392,2021-12-06,20,0,0.0
29849,392,2021-12-06,21,0,0.0
29850,392,2021-12-06,22,0,0.0
29851,392,2021-12-06,23,0,0.0
29852,392,2021-12-07,7,0,0.0
29853,392,2021-12-07,8,0,0.0
29854,392,2021-12-07,9,0,0.0
29855,392,2021-12-07,10,0,0.0
29856,392,2021-12-07,11,0,0.0
29857,392,2021-12-07,12,0,0.0
29858,392,2021-12-07,13,0,0.0
29859,392,2021-12-07,14,0,0.0
29860,392,2021-12-07,15,0,0.0
29861,392,2021-12-07,16,0,0.0
29862,392,2021-12-07,17,0,0.0
29863,392,2021-12-07,18,0,0.0
29864,392,2021-12-07,19,0,0.0
29865,392,2021-12-07,20,0,0.0
29866,392,2021-12-07,21,0,0.0
29867,392,2021-12-07,22,0,0.0
29868,392,2021-12-07,23,0,0.0
29869,394,2021-12-01,7,0,0.0
29870,394,2021-12-01,8,0,0.0
29871,394,2021-12-01,9,0,0.0
29872,394,2021-12-01,10,0,0.0
29873,394,2021-12-01,11,0,0.0
29874,394,2021-12-01,12,0,0.0
29875,394,2021-12-01,13,0,0.0
29876,394,2021-12-01,14,0,0.0
29877,394,2021-12-01,15,0,0.0
29878,394,2021-12-01,16,0,0.0
29879,394,2021-12-01,17,0,0.0
29880,394,2021-12-01,18,0,0.0
29881,394,2021-12-01,19,0,0.0
29882,394,2021-12-01,20,0,0.0
29883,394,2021-12-01,21,0,0.0
29884,394,2021-12-01,22,0,0.0
29885,394,2021-12-01,23,0,0.0
29886,394,2021-12-02,7,0,0.0
29887,394,2021-12-02,8,0,0.0
29888,394,2021-12-02,9,0,0.0
29889,394,2021-12-02,10,0,0.0
29890,394,2021-12-02,11,0,0.0
29891,394,2021-12-02,12,0,0.0
29892,394,2021-12-02,13,0,0.0
29893,394,2021-12-02,14,0,0.0
29894,394,2021-12-02,15,0,0.0
29895,394,2021-12-02,16,0,0.0
29896,394,2021-12-02,17,0,0.0
29897,394,2021-12-02,18,0,0.0
29898,394,2021-12-02,19,0,0.0
29899,394,2021-12-02,20,0,0.0
29900,394,2021-12-02,21,0,0.0
29901,394,2021-12-02,22,0,0.0
29902,394,2021-12-02,23,0,0.0
29903,394,2021-12-03,7,0,0.0
29904,394,2021-12-03,8,0,0.0
29905,394,2021-12-03,9,0,0.0
29906,394,2021-12-03,10,0,0.0
29907,394,2021-12-03,11,0,0.0
29908,394,2021-12-03,12,0,0.0
29909,394,2021-12-03,13,0,0.0
29910,394,2021-12-03,14,0,0.0
29911,394,2021-12-03,15,0,0.0
29912,394,2021-12-03,16,0,0.0
29913,394,2021-12-03,17,0,0.0
29914,394,2021-12-03,18,0,0.0
29915,394,2021-12-03,19,0,0.0
29916,394,2021-12-03,20,0,0.0
29917,394,2021-12-03,21,0,0.0
29918,394,2021-12-03,22,0,0.0
29919,394,2021-12-03,23,0,0.0
29920,394,2021-12-04,7,0,0.0
29921,394,2021-12-04,8,0,0.0
29922,394,2021-12-04,9,0,0.0
29923,394,2021-12-04,10,0,0.0
29924,394,2021-12-04,11,0,0.0
29925,394,2021-12-04,12,0,0.0
29926,394,2021-12-04,13,0,0.0
29927,394,2021-12-04,14,0,0.0
29928,394,2021-12-04,15,0,0.0
29929,394,2021-12-04,16,0,0.0
29930,394,2021-12-04,17,0,0.0
29931,394,2021-12-04,18,0,0.0
29932,394,2021-12-04,19,0,0.0
29933,394,2021-12-04,20,0,0.0
29934,394,2021-12-04,21,0,0.0
29935,394,2021-12-04,22,0,0.0
29936,394,2021-12-04,23,0,0.0
29937,394,2021-12-05,7,0,0.0
29938,394,2021-12-05,8,0,0.0
29939,394,2021-12-05,9,0,0.0
29940,394,2021-12-05,10,0,0.0
29941,394,2021-12-05,11,0,0.0
29942,394,2021-12-05,12,0,0.0
29943,394,2021-12-05,13,0,0.0
29944,394,2021-12-05,14,0,0.0
29945,394,2021-12-05,15,0,0.0
29946,394,2021-12-05,16,0,0.0
29947,394,2021-12-05,17,0,0.0
29948,394,2021-12-05,18,0,0.0
29949,394,2021-12-05,19,0,0.0
29950,394,2021-12-05,20,0,0.0
29951,394,2021-12-05,21,0,0.0
29952,394,2021-12-05,22,0,0.0
29953,394,2021-12-05,23,0,0.0
29954,394,2021-12-06,7,0,0.0
29955,394,2021-12-06,8,0,0.0
29956,394,2021-12-06,9,0,0.0
29957,394,2021-12-06,10,0,0.0
29958,394,2021-12-06,11,0,0.0
29959,394,2021-12-06,12,0,0.0
29960,394,2021-12-06,13,0,0.0
29961,394,2021-12-06,14,0,0.0
29962,394,2021-12-06,15,0,0.0
29963,394,2021-12-06,16,0,0.0
29964,394,2021-12-06,17,0,0.0
29965,394,2021-12-06,18,0,0.0
29966,394,2021-12-06,19,0,0.0
29967,394,2021-12-06,20,0,0.0
29968,394,2021-12-06,21,0,0.0
29969,394,2021-12-06,22,0,0.0
29970,394,2021-12-06,23,0,0.0
29971,394,2021-12-07,7,0,0.0
29972,394,2021-12-07,8,0,0.0
29973,394,2021-12-07,9,0,0.0
29974,394,2021-12-07,10,0,0.0
29975,394,2021-12-07,11,0,0.0
29976,394,2021-12-07,12,0,0.0
29977,394,2021-12-07,13,0,0.0
29978,394,2021-12-07,14,0,0.0
29979,394,2021-12-07,15,0,0.0
29980,394,2021-12-07,16,0,0.0
29981,394,2021-12-07,17,0,0.0
29982,394,2021-12-07,18,0,0.0
29983,394,2021-12-07,19,0,0.0
29984,394,2021-12-07,20,0,0.0
29985,394,2021-12-07,21,0,0.0
29986,394,2021-12-07,22,0,0.0
29987,394,2021-12-07,23,0,0.0
29988,395,2021-12-01,7,0,0.0
29989,395,2021-12-01,8,0,0.0
29990,395,2021-12-01,9,0,0.0
29991,395,2021-12-01,10,0,0.0
29992,395,2021-12-01,11,0,0.0
29993,395,2021-12-01,12,0,0.0
29994,395,2021-12-01,13,0,0.0
29995,395,2021-12-01,14,0,0.0
29996,395,2021-12-01,15,0,0.0
29997,395,2021-12-01,16,0,0.0
29998,395,2021-12-01,17,0,0.0
29999,395,2021-12-01,18,0,0.0
30000,395,2021-12-01,19,0,0.0
30001,395,2021-12-01,20,0,0.0
30002,395,2021-12-01,21,0,0.0
30003,395,2021-12-01,22,0,0.0
30004,395,2021-12-01,23,0,0.0
30005,395,2021-12-02,7,0,0.0
30006,395,2021-12-02,8,0,0.0
30007,395,2021-12-02,9,0,0.0
30008,395,2021-12-02,10,0,0.0
30009,395,2021-12-02,11,0,0.0
30010,395,2021-12-02,12,0,0.0
30011,395,2021-12-02,13,0,0.0
30012,395,2021-12-02,14,0,0.0
30013,395,2021-12-02,15,0,0.0
30014,395,2021-12-02,16,0,0.0
30015,395,2021-12-02,17,0,0.0
30016,395,2021-12-02,18,0,0.0
30017,395,2021-12-02,19,0,0.0
30018,395,2021-12-02,20,0,0.0
30019,395,2021-12-02,21,0,0.0
30020,395,2021-12-02,22,0,0.0
30021,395,2021-12-02,23,0,0.0
30022,395,2021-12-03,7,0,0.0
30023,395,2021-12-03,8,0,0.0
30024,395,2021-12-03,9,0,0.0
30025,395,2021-12-03,10,0,0.0
30026,395,2021-12-03,11,0,0.0
30027,395,2021-12-03,12,0,0.0
30028,395,2021-12-03,13,0,0.0
30029,395,2021-12-03,14,0,0.0
30030,395,2021-12-03,15,0,0.0
30031,395,2021-12-03,16,0,0.0
30032,395,2021-12-03,17,0,0.0
30033,395,2021-12-03,18,0,0.0
30034,395,2021-12-03,19,0,0.0
30035,395,2021-12-03,20,0,0.0
30036,395,2021-12-03,21,0,0.0
30037,395,2021-12-03,22,0,0.0
30038,395,2021-12-03,23,0,0.0
30039,395,2021-12-04,7,0,0.0
30040,395,2021-12-04,8,0,0.0
30041,395,2021-12-04,9,0,0.0
30042,395,2021-12-04,10,0,0.0
30043,395,2021-12-04,11,0,0.0
30044,395,2021-12-04,12,0,0.0
30045,395,2021-12-04,13,0,0.0
30046,395,2021-12-04,14,0,0.0
30047,395,2021-12-04,15,0,0.0
30048,395,2021-12-04,16,0,0.0
30049,395,2021-12-04,17,0,0.0
30050,395,2021-12-04,18,0,0.0
30051,395,2021-12-04,19,0,0.0
30052,395,2021-12-04,20,0,0.0
30053,395,2021-12-04,21,0,0.0
30054,395,2021-12-04,22,0,0.0
30055,395,2021-12-04,23,0,0.0
30056,395,2021-12-05,7,0,0.0
30057,395,2021-12-05,8,0,0.0
30058,395,2021-12-05,9,0,0.0
30059,395,2021-12-05,10,0,0.0
30060,395,2021-12-05,11,0,0.0
30061,395,2021-12-05,12,0,0.0
30062,395,2021-12-05,13,0,0.0
30063,395,2021-12-05,14,0,0.0
30064,395,2021-12-05,15,0,0.0
30065,395,2021-12-05,16,0,0.0
30066,395,2021-12-05,17,0,0.0
30067,395,2021-12-05,18,0,0.0
30068,395,2021-12-05,19,0,0.0
30069,395,2021-12-05,20,0,0.0
30070,395,2021-12-05,21,0,0.0
30071,395,2021-12-05,22,0,0.0
30072,395,2021-12-05,23,0,0.0
30073,395,2021-12-06,7,0,0.0
30074,395,2021-12-06,8,0,0.0
30075,395,2021-12-06,9,0,0.0
30076,395,2021-12-06,10,0,0.0
30077,395,2021-12-06,11,0,0.0
30078,395,2021-12-06,12,0,0.0
30079,395,2021-12-06,13,0,0.0
30080,395,2021-12-06,14,0,0.0
30081,395,2021-12-06,15,0,0.0
30082,395,2021-12-06,16,0,0.0
30083,395,2021-12-06,17,0,0.0
30084,395,2021-12-06,18,0,0.0
30085,395,2021-12-06,19,0,0.0
30086,395,2021-12-06,20,0,0.0
30087,395,2021-12-06,21,0,0.0
30088,395,2021-12-06,22,0,0.0
30089,395,2021-12-06,23,0,0.0
30090,395,2021-12-07,7,0,0.0
30091,395,2021-12-07,8,0,0.0
30092,395,2021-12-07,9,0,0.0
30093,395,2021-12-07,10,0,0.0
30094,395,2021-12-07,11,0,0.0
30095,395,2021-12-07,12,0,0.0
30096,395,2021-12-07,13,0,0.0
30097,395,2021-12-07,14,0,0.0
30098,395,2021-12-07,15,0,0.0
30099,395,2021-12-07,16,0,0.0
30100,395,2021-12-07,17,0,0.0
30101,395,2021-12-07,18,0,0.0
30102,395,2021-12-07,19,0,0.0
30103,395,2021-12-07,20,0,0.0
30104,395,2021-12-07,21,0,0.0
30105,395,2021-12-07,22,0,0.0
30106,395,2021-12-07,23,0,0.0
30107,396,2021-12-01,7,0,0.0
30108,396,2021-12-01,8,0,0.0
30109,396,2021-12-01,9,0,0.0
30110,396,2021-12-01,10,0,0.0
30111,396,2021-12-01,11,0,0.0
30112,396,2021-12-01,12,0,0.0
30113,396,2021-12-01,13,0,0.0
30114,396,2021-12-01,14,0,0.0
30115,396,2021-12-01,15,0,0.0
30116,396,2021-12-01,16,0,0.0
30117,396,2021-12-01,17,0,0.0
30118,396,2021-12-01,18,0,0.0
30119,396,2021-12-01,19,0,0.0
30120,396,2021-12-01,20,0,0.0
30121,396,2021-12-01,21,0,0.0
30122,396,2021-12-01,22,0,0.0
30123,396,2021-12-01,23,0,0.0
30124,396,2021-12-02,7,0,0.0
30125,396,2021-12-02,8,0,0.0
30126,396,2021-12-02,9,0,0.0
30127,396,2021-12-02,10,0,0.0
30128,396,2021-12-02,11,0,0.0
30129,396,2021-12-02,12,0,0.0
30130,396,2021-12-02,13,0,0.0
30131,396,2021-12-02,14,0,0.0
30132,396,2021-12-02,15,0,0.0
30133,396,2021-12-02,16,0,0.0
30134,396,2021-12-02,17,0,0.0
30135,396,2021-12-02,18,0,0.0
30136,396,2021-12-02,19,0,0.0
30137,396,2021-12-02,20,0,0.0
30138,396,2021-12-02,21,0,0.0
30139,396,2021-12-02,22,0,0.0
30140,396,2021-12-02,23,0,0.0
30141,396,2021-12-03,7,0,0.0
30142,396,2021-12-03,8,0,0.0
30143,396,2021-12-03,9,0,0.0
30144,396,2021-12-03,10,0,0.0
30145,396,2021-12-03,11,0,0.0
30146,396,2021-12-03,12,0,0.0
30147,396,2021-12-03,13,0,0.0
30148,396,2021-12-03,14,0,0.0
30149,396,2021-12-03,15,0,0.0
30150,396,2021-12-03,16,0,0.0
30151,396,2021-12-03,17,0,0.0
30152,396,2021-12-03,18,0,0.0
30153,396,2021-12-03,19,0,0.0
30154,396,2021-12-03,20,0,0.0
30155,396,2021-12-03,21,0,0.0
30156,396,2021-12-03,22,0,0.0
30157,396,2021-12-03,23,0,0.0
30158,396,2021-12-04,7,1,1.0
30159,396,2021-12-04,8,1,1.0
30160,396,2021-12-04,9,1,1.0
30161,396,2021-12-04,10,1,1.0
30162,396,2021-12-04,11,1,1.0
30163,396,2021-12-04,12,1,1.0
30164,396,2021-12-04,13,1,1.0
30165,396,2021-12-04,14,1,1.0
30166,396,2021-12-04,15,1,1.0
30167,396,2021-12-04,16,1,1.0
30168,396,2021-12-04,17,1,1.0
30169,396,2021-12-04,18,1,1.0
30170,396,2021-12-04,19,1,1.0
30171,396,2021-12-04,20,1,1.0
30172,396,2021-12-04,21,1,1.0
30173,396,2021-12-04,22,1,1.0
30174,396,2021-12-04,23,1,1.0
30175,396,2021-12-05,7,0,0.0
30176,396,2021-12-05,8,0,0.0
30177,396,2021-12-05,9,0,0.0
30178,396,2021-12-05,10,0,0.0
30179,396,2021-12-05,11,0,0.0
30180,396,2021-12-05,12,0,0.0
30181,396,2021-12-05,13,0,0.0
30182,396,2021-12-05,14,0,0.0
30183,396,2021-12-05,15,0,0.0
30184,396,2021-12-05,16,0,0.0
30185,396,2021-12-05,17,0,0.0
30186,396,2021-12-05,18,0,0.0
30187,396,2021-12-05,19,0,0.0
30188,396,2021-12-05,20,0,0.0
30189,396,2021-12-05,21,0,0.0
30190,396,2021-12-05,22,0,0.0
30191,396,2021-12-05,23,0,0.0
30192,396,2021-12-06,7,0,0.0
30193,396,2021-12-06,8,0,0.0
30194,396,2021-12-06,9,0,0.0
30195,396,2021-12-06,10,0,0.0
30196,396,2021-12-06,11,0,0.0
30197,396,2021-12-06,12,0,0.0
30198,396,2021-12-06,13,0,0.0
30199,396,2021-12-06,14,0,0.0
30200,396,2021-12-06,15,0,0.0
30201,396,2021-12-06,16,0,0.0
30202,396,2021-12-06,17,0,0.0
30203,396,2021-12-06,18,0,0.0
30204,396,2021-12-06,19,0,0.0
30205,396,2021-12-06,20,0,0.0
30206,396,2021-12-06,21,0,0.0
30207,396,2021-12-06,22,0,0.0
30208,396,2021-12-06,23,0,0.0
30209,396,2021-12-07,7,0,0.0
30210,396,2021-12-07,8,0,0.0
30211,396,2021-12-07,9,0,0.0
30212,396,2021-12-07,10,0,0.0
30213,396,2021-12-07,11,0,0.0
30214,396,2021-12-07,12,0,0.0
30215,396,2021-12-07,13,0,0.0
30216,396,2021-12-07,14,0,0.0
30217,396,2021-12-07,15,0,0.0
30218,396,2021-12-07,16,0,0.0
30219,396,2021-12-07,17,0,0.0
30220,396,2021-12-07,18,0,0.0
30221,396,2021-12-07,19,0,0.0
30222,396,2021-12-07,20,0,0.0
30223,396,2021-12-07,21,0,0.0
30224,396,2021-12-07,22,0,0.0
30225,396,2021-12-07,23,0,0.0
30226,397,2021-12-01,7,0,0.0
30227,397,2021-12-01,8,0,0.0
30228,397,2021-12-01,9,0,0.0
30229,397,2021-12-01,10,0,0.0
30230,397,2021-12-01,11,0,0.0
30231,397,2021-12-01,12,0,0.0
30232,397,2021-12-01,13,0,0.0
30233,397,2021-12-01,14,0,0.0
30234,397,2021-12-01,15,0,0.0
30235,397,2021-12-01,16,0,0.0
30236,397,2021-12-01,17,0,0.0
30237,397,2021-12-01,18,0,0.0
30238,397,2021-12-01,19,0,0.0
30239,397,2021-12-01,20,0,0.0
30240,397,2021-12-01,21,0,0.0
30241,397,2021-12-01,22,0,0.0
30242,397,2021-12-01,23,0,0.0
30243,397,2021-12-02,7,0,0.0
30244,397,2021-12-02,8,0,0.0
30245,397,2021-12-02,9,0,0.0
30246,397,2021-12-02,10,0,0.0
30247,397,2021-12-02,11,0,0.0
30248,397,2021-12-02,12,0,0.0
30249,397,2021-12-02,13,0,0.0
30250,397,2021-12-02,14,0,0.0
30251,397,2021-12-02,15,0,0.0
30252,397,2021-12-02,16,0,0.0
30253,397,2021-12-02,17,0,0.0
30254,397,2021-12-02,18,0,0.0
30255,397,2021-12-02,19,0,0.0
30256,397,2021-12-02,20,0,0.0
30257,397,2021-12-02,21,0,0.0
30258,397,2021-12-02,22,0,0.0
30259,397,2021-12-02,23,0,0.0
30260,397,2021-12-03,7,0,0.0
30261,397,2021-12-03,8,0,0.0
30262,397,2021-12-03,9,0,0.0
30263,397,2021-12-03,10,0,0.0
30264,397,2021-12-03,11,0,0.0
30265,397,2021-12-03,12,0,0.0
30266,397,2021-12-03,13,0,0.0
30267,397,2021-12-03,14,0,0.0
30268,397,2021-12-03,15,0,0.0
30269,397,2021-12-03,16,0,0.0
30270,397,2021-12-03,17,0,0.0
30271,397,2021-12-03,18,0,0.0
30272,397,2021-12-03,19,0,0.0
30273,397,2021-12-03,20,0,0.0
30274,397,2021-12-03,21,0,0.0
30275,397,2021-12-03,22,0,0.0
30276,397,2021-12-03,23,0,0.0
30277,397,2021-12-04,7,0,0.0
30278,397,2021-12-04,8,0,0.0
30279,397,2021-12-04,9,0,0.0
30280,397,2021-12-04,10,0,0.0
30281,397,2021-12-04,11,0,0.0
30282,397,2021-12-04,12,0,0.0
30283,397,2021-12-04,13,0,0.0
30284,397,2021-12-04,14,0,0.0
30285,397,2021-12-04,15,0,0.0
30286,397,2021-12-04,16,0,0.0
30287,397,2021-12-04,17,0,0.0
30288,397,2021-12-04,18,0,0.0
30289,397,2021-12-04,19,0,0.0
30290,397,2021-12-04,20,0,0.0
30291,397,2021-12-04,21,0,0.0
30292,397,2021-12-04,22,0,0.0
30293,397,2021-12-04,23,0,0.0
30294,397,2021-12-05,7,0,0.0
30295,397,2021-12-05,8,0,0.0
30296,397,2021-12-05,9,0,0.0
30297,397,2021-12-05,10,0,0.0
30298,397,2021-12-05,11,0,0.0
30299,397,2021-12-05,12,0,0.0
30300,397,2021-12-05,13,0,0.0
30301,397,2021-12-05,14,0,0.0
30302,397,2021-12-05,15,0,0.0
30303,397,2021-12-05,16,0,0.0
30304,397,2021-12-05,17,0,0.0
30305,397,2021-12-05,18,0,0.0
30306,397,2021-12-05,19,0,0.0
30307,397,2021-12-05,20,0,0.0
30308,397,2021-12-05,21,0,0.0
30309,397,2021-12-05,22,0,0.0
30310,397,2021-12-05,23,0,0.0
30311,397,2021-12-06,7,0,0.0
30312,397,2021-12-06,8,0,0.0
30313,397,2021-12-06,9,0,0.0
30314,397,2021-12-06,10,0,0.0
30315,397,2021-12-06,11,0,0.0
30316,397,2021-12-06,12,0,0.0
30317,397,2021-12-06,13,0,0.0
30318,397,2021-12-06,14,0,0.0
30319,397,2021-12-06,15,0,0.0
30320,397,2021-12-06,16,0,0.0
30321,397,2021-12-06,17,0,0.0
30322,397,2021-12-06,18,0,0.0
30323,397,2021-12-06,19,0,0.0
30324,397,2021-12-06,20,0,0.0
30325,397,2021-12-06,21,0,0.0
30326,397,2021-12-06,22,0,0.0
30327,397,2021-12-06,23,0,0.0
30328,397,2021-12-07,7,0,0.0
30329,397,2021-12-07,8,0,0.0
30330,397,2021-12-07,9,0,0.0
30331,397,2021-12-07,10,0,0.0
30332,397,2021-12-07,11,0,0.0
30333,397,2021-12-07,12,0,0.0
30334,397,2021-12-07,13,0,0.0
30335,397,2021-12-07,14,0,0.0
30336,397,2021-12-07,15,0,0.0
30337,397,2021-12-07,16,0,0.0
30338,397,2021-12-07,17,0,0.0
30339,397,2021-12-07,18,0,0.0
30340,397,2021-12-07,19,0,0.0
30341,397,2021-12-07,20,0,0.0
30342,397,2021-12-07,21,0,0.0
30343,397,2021-12-07,22,0,0.0
30344,397,2021-12-07,23,0,0.0
30345,416,2021-12-01,7,0,0.0
30346,416,2021-12-01,8,0,0.0
30347,416,2021-12-01,9,0,0.0
30348,416,2021-12-01,10,0,0.0
30349,416,2021-12-01,11,0,0.0
30350,416,2021-12-01,12,0,0.0
30351,416,2021-12-01,13,0,0.0
30352,416,2021-12-01,14,0,0.0
30353,416,2021-12-01,15,0,0.0
30354,416,2021-12-01,16,0,0.0
30355,416,2021-12-01,17,0,0.0
30356,416,2021-12-01,18,0,0.0
30357,416,2021-12-01,19,0,0.0
30358,416,2021-12-01,20,0,0.0
30359,416,2021-12-01,21,0,0.0
30360,416,2021-12-01,22,0,0.0
30361,416,2021-12-01,23,0,0.0
30362,416,2021-12-02,7,0,0.0
30363,416,2021-12-02,8,0,0.0
30364,416,2021-12-02,9,0,0.0
30365,416,2021-12-02,10,0,0.0
30366,416,2021-12-02,11,0,0.0
30367,416,2021-12-02,12,0,0.0
30368,416,2021-12-02,13,0,0.0
30369,416,2021-12-02,14,0,0.0
30370,416,2021-12-02,15,0,0.0
30371,416,2021-12-02,16,0,0.0
30372,416,2021-12-02,17,0,0.0
30373,416,2021-12-02,18,0,0.0
30374,416,2021-12-02,19,0,0.0
30375,416,2021-12-02,20,0,0.0
30376,416,2021-12-02,21,0,0.0
30377,416,2021-12-02,22,0,0.0
30378,416,2021-12-02,23,0,0.0
30379,416,2021-12-03,7,0,0.0
30380,416,2021-12-03,8,0,0.0
30381,416,2021-12-03,9,0,0.0
30382,416,2021-12-03,10,0,0.0
30383,416,2021-12-03,11,0,0.0
30384,416,2021-12-03,12,0,0.0
30385,416,2021-12-03,13,0,0.0
30386,416,2021-12-03,14,0,0.0
30387,416,2021-12-03,15,0,0.0
30388,416,2021-12-03,16,0,0.0
30389,416,2021-12-03,17,0,0.0
30390,416,2021-12-03,18,0,0.0
30391,416,2021-12-03,19,0,0.0
30392,416,2021-12-03,20,0,0.0
30393,416,2021-12-03,21,0,0.0
30394,416,2021-12-03,22,0,0.0
30395,416,2021-12-03,23,0,0.0
30396,416,2021-12-04,7,0,0.0
30397,416,2021-12-04,8,0,0.0
30398,416,2021-12-04,9,0,0.0
30399,416,2021-12-04,10,0,0.0
30400,416,2021-12-04,11,0,0.0
30401,416,2021-12-04,12,0,0.0
30402,416,2021-12-04,13,0,0.0
30403,416,2021-12-04,14,0,0.0
30404,416,2021-12-04,15,0,0.0
30405,416,2021-12-04,16,0,0.0
30406,416,2021-12-04,17,0,0.0
30407,416,2021-12-04,18,0,0.0
30408,416,2021-12-04,19,0,0.0
30409,416,2021-12-04,20,0,0.0
30410,416,2021-12-04,21,0,0.0
30411,416,2021-12-04,22,0,0.0
30412,416,2021-12-04,23,0,0.0
30413,416,2021-12-05,7,0,0.0
30414,416,2021-12-05,8,0,0.0
30415,416,2021-12-05,9,0,0.0
30416,416,2021-12-05,10,0,0.0
30417,416,2021-12-05,11,0,0.0
30418,416,2021-12-05,12,0,0.0
30419,416,2021-12-05,13,0,0.0
30420,416,2021-12-05,14,0,0.0
30421,416,2021-12-05,15,0,0.0
30422,416,2021-12-05,16,0,0.0
30423,416,2021-12-05,17,0,0.0
30424,416,2021-12-05,18,0,0.0
30425,416,2021-12-05,19,0,0.0
30426,416,2021-12-05,20,0,0.0
30427,416,2021-12-05,21,0,0.0
30428,416,2021-12-05,22,0,0.0
30429,416,2021-12-05,23,0,0.0
30430,416,2021-12-06,7,0,0.0
30431,416,2021-12-06,8,0,0.0
30432,416,2021-12-06,9,0,0.0
30433,416,2021-12-06,10,0,0.0
30434,416,2021-12-06,11,0,0.0
30435,416,2021-12-06,12,0,0.0
30436,416,2021-12-06,13,0,0.0
30437,416,2021-12-06,14,0,0.0
30438,416,2021-12-06,15,0,0.0
30439,416,2021-12-06,16,0,0.0
30440,416,2021-12-06,17,0,0.0
30441,416,2021-12-06,18,0,0.0
30442,416,2021-12-06,19,0,0.0
30443,416,2021-12-06,20,0,0.0
30444,416,2021-12-06,21,0,0.0
30445,416,2021-12-06,22,0,0.0
30446,416,2021-12-06,23,0,0.0
30447,416,2021-12-07,7,0,0.0
30448,416,2021-12-07,8,0,0.0
30449,416,2021-12-07,9,0,0.0
30450,416,2021-12-07,10,0,0.0
30451,416,2021-12-07,11,0,0.0
30452,416,2021-12-07,12,0,0.0
30453,416,2021-12-07,13,0,0.0
30454,416,2021-12-07,14,0,0.0
30455,416,2021-12-07,15,0,0.0
30456,416,2021-12-07,16,0,0.0
30457,416,2021-12-07,17,0,0.0
30458,416,2021-12-07,18,0,0.0
30459,416,2021-12-07,19,0,0.0
30460,416,2021-12-07,20,0,0.0
30461,416,2021-12-07,21,0,0.0
30462,416,2021-12-07,22,0,0.0
30463,416,2021-12-07,23,0,0.0
30464,418,2021-12-01,7,0,0.0
30465,418,2021-12-01,8,0,0.0
30466,418,2021-12-01,9,0,0.0
30467,418,2021-12-01,10,0,0.0
30468,418,2021-12-01,11,0,0.0
30469,418,2021-12-01,12,0,0.0
30470,418,2021-12-01,13,0,0.0
30471,418,2021-12-01,14,0,0.0
30472,418,2021-12-01,15,0,0.0
30473,418,2021-12-01,16,0,0.0
30474,418,2021-12-01,17,0,0.0
30475,418,2021-12-01,18,0,0.0
30476,418,2021-12-01,19,0,0.0
30477,418,2021-12-01,20,0,0.0
30478,418,2021-12-01,21,0,0.0
30479,418,2021-12-01,22,0,0.0
30480,418,2021-12-01,23,0,0.0
30481,418,2021-12-02,7,1,1.0
30482,418,2021-12-02,8,1,1.0
30483,418,2021-12-02,9,1,1.0
30484,418,2021-12-02,10,1,1.0
30485,418,2021-12-02,11,1,1.0
30486,418,2021-12-02,12,1,1.0
30487,418,2021-12-02,13,1,1.0
30488,418,2021-12-02,14,1,1.0
30489,418,2021-12-02,15,1,1.0
30490,418,2021-12-02,16,1,1.0
30491,418,2021-12-02,17,1,1.0
30492,418,2021-12-02,18,1,1.0
30493,418,2021-12-02,19,1,1.0
30494,418,2021-12-02,20,1,1.0
30495,418,2021-12-02,21,1,1.0
30496,418,2021-12-02,22,1,1.0
30497,418,2021-12-02,23,1,1.0
30498,418,2021-12-03,7,1,1.0
30499,418,2021-12-03,8,1,1.0
30500,418,2021-12-03,9,1,1.0
30501,418,2021-12-03,10,1,1.0
30502,418,2021-12-03,11,1,1.0
30503,418,2021-12-03,12,1,1.0
30504,418,2021-12-03,13,1,1.0
30505,418,2021-12-03,14,1,1.0
30506,418,2021-12-03,15,1,1.0
30507,418,2021-12-03,16,1,1.0
30508,418,2021-12-03,17,1,1.0
30509,418,2021-12-03,18,1,1.0
30510,418,2021-12-03,19,1,1.0
30511,418,2021-12-03,20,1,1.0
